date,state,gtrend,totals,urban_pop_percent,rural_pop_percent,year,population,percent_in_poverty,Median income,Standard error,partisan_index_dem,partisan_index_rep,month,percent_of_unemployed_poulation
2022-03-01,Colorado,50,52984,86.2,13.8,2022,5850935,9.5,93510,3940,0.5648036048360108,0.43519639265988236,3,3.3
2022-03-01,Connecticut,43.90243902439024,27188,88,12,2022,3617925,9.8,94340,4414,0.6199086990684598,0.3800913082037967,3,4.4
2022-03-01,Delaware,50,5828,83.3,16.7,2022,1020625,10,83960,4326,0.59630111664391,0.40369888836926954,3,4.3
2022-03-01,District of Columbia,29.473684210526315,1569,100,0,2022,676725,14.2,105700,3237,NA,NA,3,5.2
2022-03-01,Florida,49.473684210526315,141042,91.2,8.8,2022,22379312,12.7,67960,2028,0.4617289692717865,0.5382710270875337,3,3.2
2022-03-01,Georgia,58.94736842105263,63697,75.1,24.9,2022,10931805,12.9,70420,3099,0.5012708607497217,0.49872913901328964,3,3.1
2022-03-01,Hawaii,35.78947368421053,1780,91.9,8.1,2022,1440359,10,94620,3859,0.6981304299405288,0.30186956921468927,3,3.2
2022-03-01,Idaho,76.05633802816901,24376,70.6,29.4,2022,1944299,10.5,75460,2763,0.3342346941553422,0.6657653047042286,3,2.7
2022-03-01,Illinois,46.478873239436616,385030,88.5,11.5,2022,12621821,11.9,81120,2459,0.538545155809333,0.4614548371963476,3,4.7
2022-03-01,Indiana,81.69014084507042,134911,72.4,27.6,2022,6844545,12.5,72810,2825,0.4224313371608863,0.5775686687323528,3,2.9
2022-03-01,Iowa,53.52112676056338,30460,64,36,2022,3202820,11,79350,3488,0.45047946985913756,0.5495205227340034,3,2.6
2022-03-01,Kansas,59.493670886075954,19692,71.4,28.6,2022,2937324,11.9,75950,3577,0.4093058712015996,0.5906941353740885,3,2.6
2022-03-01,Kentucky,60.75949367088608,358839,58.4,41.6,2022,4519233,16.3,58090,4222,0.3829373265629944,0.6170626610283216,3,4
2022-03-01,Louisiana,51.898734177215204,36323,73,27,2022,4593687,18.6,60640,2104,0.36936020356386756,0.630639801486899,3,3.7
2022-03-01,Maine,62.025316455696206,11521,38.7,61.3,2022,1390922,10.9,78150,3686,0.36572151869177744,0.6342784768083544,3,3
2022-03-01,Maryland,39.3939393939394,22132,87.2,12.8,2022,6192440,9.8,112500,5568,0.6612542432608838,0.338745748302993,3,3.1
2022-03-01,Massachusetts,35.35353535353536,23708,92,8,2022,7022468,10.4,97260,3411,0.6438834690665282,0.3561165419856375,3,3.6
2022-03-01,Michigan,52.525252525252526,83801,74.6,25.4,2022,10050877,13.3,71730,2905,0.5183542832325504,0.48164572067821243,3,4.3
2022-03-01,Minnesota,41.41414141414142,95934,73.3,26.7,2022,5721621,9.6,93980,4478,0.5592918256756076,0.4407081846582291,3,2.4
2022-03-01,Mississippi,63.235294117647065,29300,51.2,48.8,2022,2941939,19.2,50540,2523,0.41675250642088474,0.5832474906388008,3,3.8
2022-03-01,Missouri,64.70588235294119,56698,70.5,29.5,2022,6179414,13.1,74360,4197,0.4248632515455472,0.5751367496861776,3,2.6
2022-03-01,Montana,75,14175,55.9,44.1,2022,1122095,11.8,75870,2992,0.4725091815481126,0.5274908168146814,3,2.6
2022-03-01,Nebraska,48.52941176470589,8080,73.1,26.9,2022,1987864,11.1,81480,3273,0.36969198781350227,0.6303080036860056,3,2
2022-03-01,Nevada,56.578947368421055,15865,94.2,5.8,2022,3214363,12.6,75200,3695,0.5121424717864295,0.48785755596440056,3,5.2
2022-03-01,New Hampshire,56.578947368421055,13482,60.3,39.7,2022,1402199,7.4,88350,5774,0.5527373623130345,0.4472626462663189,3,2.3
2022-03-01,New Jersey,32.89473684210527,17168,94.7,5.3,2022,9379642,9.7,96010,3590,0.5606628880981991,0.4393371024435413,3,4.3
2022-03-01,New Mexico,71.05263157894737,18396,77.4,22.6,2022,2121164,17.3,58660,2441,0.5930259754150317,0.4069740368108299,3,4.7
2022-03-01,New York,28.048780487804876,42755,91.9,8.1,2022,19337367,14.2,78920,2089,0.6171689094713536,0.3828310977885957,3,4.6
2022-03-01,North Carolina,57.3170731707317,66464,66.1,33.9,2022,11106056,12.8,67660,3115,0.487122229385922,0.512877775084155,3,3.5
2022-03-01,North Dakota,54.8780487804878,7803,59.9,40.1,2022,781057,11.2,81840,4544,0.3550632600149614,0.6449367485528044,3,2.1
2022-03-01,Ohio,69.51219512195122,74436,77.9,22.1,2022,11824034,13.4,70200,2302,0.48450469962525194,0.5154953012719315,3,3.9
2022-03-01,Oklahoma,55.714285714285715,36821,66.2,33.8,2022,4063882,15.6,65960,3505,0.3432598776726866,0.6567401234000951,3,2.9
2022-03-01,Oregon,47.142857142857146,39596,81,19,2022,4253653,12,90230,3567,0.5806443351917752,0.41935565955239734,3,3.7
2022-03-01,Pennsylvania,54.285714285714285,124456,78.7,21.3,2022,13017721,11.8,75070,2697,0.5273927480010191,0.47260724704854873,3,4.2
2022-03-01,Rhode Island,41.42857142857143,3160,96,4,2022,1103429,11.2,83860,4284,0.5936232285784836,0.40637675221910935,3,3.2
2022-03-01,South Carolina,52.631578947368425,42803,66.3,33.7,2022,5387830,14,64220,2704,0.40653921775089125,0.593460782578724,3,3.2
2022-03-01,South Dakota,59.21052631578948,8903,56.7,43.3,2022,918305,12.4,69850,3533,NA,NA,3,1.8
2022-03-01,Tennessee,61.8421052631579,85646,69.1,30.9,2022,7148304,13.3,67980,2666,0.40253318344468064,0.5974668197461771,3,3.3
2022-03-01,Texas,52.631578947368425,170171,84.7,15.3,2022,30727890,14,77600,1905,0.468626915008864,0.5313730854577494,3,3.9
2022-03-01,Utah,61.40350877192982,90977,90.6,9.4,2022,3443222,8.3,99610,4190,0.35557050772629234,0.644429492111763,3,2.3
2022-03-01,Vermont,54.3859649122807,4878,33.3,66.7,2022,648708,10.2,75060,4328,0.6815868241184072,0.3184131759897374,3,2.3
2022-03-01,Virginia,49.122807017543856,54961,74.3,25.7,2022,8734685,10.6,88550,4244,0.564250737809717,0.4357492622374527,3,2.6
2022-03-01,Washington,57.89473684210526,79291,84.1,15.9,2022,7857320,10,92980,2738,0.5837244138928785,0.4162755973139412,3,3.9
2022-03-01,West Virginia,75.92592592592592,19951,48.7,51.3,2022,1770495,17.4,54540,2478,0.4026719472886642,0.5973280559102826,3,3.8
2022-03-01,Wisconsin,50,64537,70.2,29.8,2022,5930405,10.8,76240,2669,NA,NA,3,2.9
2022-03-01,Wyoming,77.77777777777777,6972,64.8,35.2,2022,585067,11.2,76000,2391,0.28525645145856854,0.714743545829932,3,3.4
2022-04-01,Alabama,52.23880597014926,54956,59,41,2022,5076181,16.2,62290,2011,0.35022626419625486,0.6497737290937186,4,2.5
2022-04-01,Alaska,77.61194029850746,7589,66,34,2022,734442,10.8,93310,5034,NA,NA,4,4.4
2022-04-01,Arizona,56.71641791044777,61899,89.8,10.2,2022,7377566,12.5,76370,4287,0.5132988696683365,0.48670114644150314,4,3.7
2022-04-01,Arkansas,55.223880597014926,18222,56.2,43.8,2022,3047704,16.3,56120,2470,0.3387182598796798,0.6612817373876134,4,3.2
2022-04-01,California,35.36585365853659,116208,95,5,2022,39142414,12.2,88690,2037,0.6294498524125165,0.3705501550365395,4,4.3
2022-04-01,Colorado,45.12195121951219,44201,86.2,13.8,2022,5850935,9.5,93510,3940,0.5648036048360108,0.43519639265988236,4,3.2
2022-04-01,Connecticut,40.24390243902439,23781,88,12,2022,3617925,9.8,94340,4414,0.6199086990684598,0.3800913082037967,4,4.3
2022-04-01,Delaware,41.46341463414634,4877,83.3,16.7,2022,1020625,10,83960,4326,0.59630111664391,0.40369888836926954,4,4.2
2022-04-01,District of Columbia,32.63157894736842,1194,100,0,2022,676725,14.2,105700,3237,NA,NA,4,4.9
2022-04-01,Florida,46.315789473684205,124153,91.2,8.8,2022,22379312,12.7,67960,2028,0.4617289692717865,0.5382710270875337,4,3.1
2022-04-01,Georgia,62.10526315789473,47352,75.1,24.9,2022,10931805,12.9,70420,3099,0.5012708607497217,0.49872913901328964,4,3.1
2022-04-01,Hawaii,34.73684210526316,1452,91.9,8.1,2022,1440359,10,94620,3859,0.6981304299405288,0.30186956921468927,4,3.3
2022-04-01,Idaho,70.4225352112676,19580,70.6,29.4,2022,1944299,10.5,75460,2763,0.3342346941553422,0.6657653047042286,4,2.7
2022-04-01,Illinois,45.070422535211264,302986,88.5,11.5,2022,12621821,11.9,81120,2459,0.538545155809333,0.4614548371963476,4,4.6
2022-04-01,Indiana,69.01408450704224,102886,72.4,27.6,2022,6844545,12.5,72810,2825,0.4224313371608863,0.5775686687323528,4,2.9
2022-04-01,Iowa,50.70422535211267,19809,64,36,2022,3202820,11,79350,3488,0.45047946985913756,0.5495205227340034,4,2.6
2022-04-01,Kansas,49.36708860759494,15128,71.4,28.6,2022,2937324,11.9,75950,3577,0.4093058712015996,0.5906941353740885,4,2.6
2022-04-01,Kentucky,54.43037974683545,347125,58.4,41.6,2022,4519233,16.3,58090,4222,0.3829373265629944,0.6170626610283216,4,4
2022-04-01,Louisiana,50.63291139240506,25869,73,27,2022,4593687,18.6,60640,2104,0.36936020356386756,0.630639801486899,4,3.7
2022-04-01,Maine,56.9620253164557,9349,38.7,61.3,2022,1390922,10.9,78150,3686,0.36572151869177744,0.6342784768083544,4,2.9
2022-04-01,Maryland,41.41414141414142,19346,87.2,12.8,2022,6192440,9.8,112500,5568,0.6612542432608838,0.338745748302993,4,3.1
2022-04-01,Massachusetts,31.313131313131315,18518,92,8,2022,7022468,10.4,97260,3411,0.6438834690665282,0.3561165419856375,4,3.6
2022-04-01,Michigan,48.48484848484848,71095,74.6,25.4,2022,10050877,13.3,71730,2905,0.5183542832325504,0.48164572067821243,4,4.2
2022-04-01,Minnesota,43.43434343434344,88959,73.3,26.7,2022,5721621,9.6,93980,4478,0.5592918256756076,0.4407081846582291,4,2.3
2022-04-01,Mississippi,57.352941176470594,21215,51.2,48.8,2022,2941939,19.2,50540,2523,0.41675250642088474,0.5832474906388008,4,3.8
2022-04-01,Missouri,55.88235294117648,44583,70.5,29.5,2022,6179414,13.1,74360,4197,0.4248632515455472,0.5751367496861776,4,2.4
2022-04-01,Montana,69.11764705882354,12719,55.9,44.1,2022,1122095,11.8,75870,2992,0.4725091815481126,0.5274908168146814,4,2.7
2022-04-01,Nebraska,44.117647058823536,6598,73.1,26.9,2022,1987864,11.1,81480,3273,0.36969198781350227,0.6303080036860056,4,2
2022-04-01,Nevada,48.684210526315795,11689,94.2,5.8,2022,3214363,12.6,75200,3695,0.5121424717864295,0.48785755596440056,4,5.1
2022-04-01,New Hampshire,52.631578947368425,11858,60.3,39.7,2022,1402199,7.4,88350,5774,0.5527373623130345,0.4472626462663189,4,2.3
2022-04-01,New Jersey,31.578947368421055,13713,94.7,5.3,2022,9379642,9.7,96010,3590,0.5606628880981991,0.4393371024435413,4,4.1
2022-04-01,New Mexico,61.8421052631579,14255,77.4,22.6,2022,2121164,17.3,58660,2441,0.5930259754150317,0.4069740368108299,4,4.4
2022-04-01,New York,29.268292682926827,36967,91.9,8.1,2022,19337367,14.2,78920,2089,0.6171689094713536,0.3828310977885957,4,4.5
2022-04-01,North Carolina,51.21951219512195,47034,66.1,33.9,2022,11106056,12.8,67660,3115,0.487122229385922,0.512877775084155,4,3.6
2022-04-01,North Dakota,52.4390243902439,6155,59.9,40.1,2022,781057,11.2,81840,4544,0.3550632600149614,0.6449367485528044,4,2.1
2022-04-01,Ohio,53.65853658536585,57067,77.9,22.1,2022,11824034,13.4,70200,2302,0.48450469962525194,0.5154953012719315,4,3.9
2022-04-01,Oklahoma,51.42857142857143,30183,66.2,33.8,2022,4063882,15.6,65960,3505,0.3432598776726866,0.6567401234000951,4,2.9
2022-04-01,Oregon,41.42857142857143,33864,81,19,2022,4253653,12,90230,3567,0.5806443351917752,0.41935565955239734,4,3.7
2022-04-01,Pennsylvania,55.714285714285715,102997,78.7,21.3,2022,13017721,11.8,75070,2697,0.5273927480010191,0.47260724704854873,4,4.2
2022-04-01,Rhode Island,38.57142857142857,2406,96,4,2022,1103429,11.2,83860,4284,0.5936232285784836,0.40637675221910935,4,3.1
2022-04-01,South Carolina,47.36842105263158,33686,66.3,33.7,2022,5387830,14,64220,2704,0.40653921775089125,0.593460782578724,4,3.2
2022-04-01,South Dakota,53.94736842105264,7373,56.7,43.3,2022,918305,12.4,69850,3533,NA,NA,4,1.8
2022-04-01,Tennessee,57.89473684210527,67877,69.1,30.9,2022,7148304,13.3,67980,2666,0.40253318344468064,0.5974668197461771,4,3.3
2022-04-01,Texas,50,138869,84.7,15.3,2022,30727890,14,77600,1905,0.468626915008864,0.5313730854577494,4,3.9
2022-04-01,Utah,59.64912280701754,86869,90.6,9.4,2022,3443222,8.3,99610,4190,0.35557050772629234,0.644429492111763,4,2.3
2022-04-01,Vermont,47.368421052631575,3955,33.3,66.7,2022,648708,10.2,75060,4328,0.6815868241184072,0.3184131759897374,4,2.3
2022-04-01,Virginia,45.614035087719294,46010,74.3,25.7,2022,8734685,10.6,88550,4244,0.564250737809717,0.4357492622374527,4,2.6
2022-04-01,Washington,50.87719298245614,67149,84.1,15.9,2022,7857320,10,92980,2738,0.5837244138928785,0.4162755973139412,4,4
2022-04-01,West Virginia,70.37037037037037,15280,48.7,51.3,2022,1770495,17.4,54540,2478,0.4026719472886642,0.5973280559102826,4,3.8
2022-04-01,Wisconsin,44.44444444444444,54798,70.2,29.8,2022,5930405,10.8,76240,2669,NA,NA,4,2.8
2022-04-01,Wyoming,77.77777777777777,5845,64.8,35.2,2022,585067,11.2,76000,2391,0.28525645145856854,0.714743545829932,4,3.4
2022-05-01,Alabama,61.19402985074627,51735,59,41,2022,5076181,16.2,62290,2011,0.35022626419625486,0.6497737290937186,5,2.5
2022-05-01,Alaska,82.08955223880598,6661,66,34,2022,734442,10.8,93310,5034,NA,NA,5,4.2
2022-05-01,Arizona,70.1492537313433,42163,89.8,10.2,2022,7377566,12.5,76370,4287,0.5132988696683365,0.48670114644150314,5,3.7
2022-05-01,Arkansas,62.68656716417911,15854,56.2,43.8,2022,3047704,16.3,56120,2470,0.3387182598796798,0.6612817373876134,5,3.2
2022-05-01,California,52.4390243902439,111612,95,5,2022,39142414,12.2,88690,2037,0.6294498524125165,0.3705501550365395,5,4.1
2022-05-01,Colorado,62.19512195121951,40505,86.2,13.8,2022,5850935,9.5,93510,3940,0.5648036048360108,0.43519639265988236,5,3
2022-05-01,Connecticut,51.21951219512195,18914,88,12,2022,3617925,9.8,94340,4414,0.6199086990684598,0.3800913082037967,5,4.2
2022-05-01,Delaware,54.8780487804878,4322,83.3,16.7,2022,1020625,10,83960,4326,0.59630111664391,0.40369888836926954,5,4.2
2022-05-01,District of Columbia,51.57894736842105,878,100,0,2022,676725,14.2,105700,3237,NA,NA,5,4.7
2022-05-01,Florida,58.94736842105263,111723,91.2,8.8,2022,22379312,12.7,67960,2028,0.4617289692717865,0.5382710270875337,5,3
2022-05-01,Georgia,64.21052631578947,42352,75.1,24.9,2022,10931805,12.9,70420,3099,0.5012708607497217,0.49872913901328964,5,3.1
2022-05-01,Hawaii,45.26315789473684,1334,91.9,8.1,2022,1440359,10,94620,3859,0.6981304299405288,0.30186956921468927,5,3.3
2022-05-01,Idaho,81.69014084507042,18711,70.6,29.4,2022,1944299,10.5,75460,2763,0.3342346941553422,0.6657653047042286,5,2.8
2022-05-01,Illinois,56.33802816901408,279089,88.5,11.5,2022,12621821,11.9,81120,2459,0.538545155809333,0.4614548371963476,5,4.6
2022-05-01,Indiana,74.64788732394365,86916,72.4,27.6,2022,6844545,12.5,72810,2825,0.4224313371608863,0.5775686687323528,5,3
2022-05-01,Iowa,61.97183098591549,15142,64,36,2022,3202820,11,79350,3488,0.45047946985913756,0.5495205227340034,5,2.6
2022-05-01,Kansas,60.75949367088608,13118,71.4,28.6,2022,2937324,11.9,75950,3577,0.4093058712015996,0.5906941353740885,5,2.6
2022-05-01,Kentucky,63.29113924050633,338283,58.4,41.6,2022,4519233,16.3,58090,4222,0.3829373265629944,0.6170626610283216,5,4
2022-05-01,Louisiana,58.22784810126583,22810,73,27,2022,4593687,18.6,60640,2104,0.36936020356386756,0.630639801486899,5,3.7
2022-05-01,Maine,69.62025316455697,7573,38.7,61.3,2022,1390922,10.9,78150,3686,0.36572151869177744,0.6342784768083544,5,2.8
2022-05-01,Maryland,52.525252525252526,17641,87.2,12.8,2022,6192440,9.8,112500,5568,0.6612542432608838,0.338745748302993,5,3
2022-05-01,Massachusetts,50.505050505050505,17306,92,8,2022,7022468,10.4,97260,3411,0.6438834690665282,0.3561165419856375,5,3.6
2022-05-01,Michigan,56.56565656565657,58616,74.6,25.4,2022,10050877,13.3,71730,2905,0.5183542832325504,0.48164572067821243,5,4.1
2022-05-01,Minnesota,55.55555555555556,71729,73.3,26.7,2022,5721621,9.6,93980,4478,0.5592918256756076,0.4407081846582291,5,2.3
2022-05-01,Mississippi,64.70588235294119,18066,51.2,48.8,2022,2941939,19.2,50540,2523,0.41675250642088474,0.5832474906388008,5,3.7
2022-05-01,Missouri,67.64705882352942,36382,70.5,29.5,2022,6179414,13.1,74360,4197,0.4248632515455472,0.5751367496861776,5,2.3
2022-05-01,Montana,85.29411764705883,11440,55.9,44.1,2022,1122095,11.8,75870,2992,0.4725091815481126,0.5274908168146814,5,2.7
2022-05-01,Nebraska,58.82352941176471,5353,73.1,26.9,2022,1987864,11.1,81480,3273,0.36969198781350227,0.6303080036860056,5,2.1
2022-05-01,Nevada,60.526315789473685,12230,94.2,5.8,2022,3214363,12.6,75200,3695,0.5121424717864295,0.48785755596440056,5,5.1
2022-05-01,New Hampshire,67.10526315789474,9454,60.3,39.7,2022,1402199,7.4,88350,5774,0.5527373623130345,0.4472626462663189,5,2.3
2022-05-01,New Jersey,48.684210526315795,11608,94.7,5.3,2022,9379642,9.7,96010,3590,0.5606628880981991,0.4393371024435413,5,3.8
2022-05-01,New Mexico,75,12566,77.4,22.6,2022,2121164,17.3,58660,2441,0.5930259754150317,0.4069740368108299,5,4.2
2022-05-01,New York,41.46341463414634,31346,91.9,8.1,2022,19337367,14.2,78920,2089,0.6171689094713536,0.3828310977885957,5,4.3
2022-05-01,North Carolina,64.6341463414634,44641,66.1,33.9,2022,11106056,12.8,67660,3115,0.487122229385922,0.512877775084155,5,3.6
2022-05-01,North Dakota,60.97560975609756,5419,59.9,40.1,2022,781057,11.2,81840,4544,0.3550632600149614,0.6449367485528044,5,2
2022-05-01,Ohio,63.41463414634146,45371,77.9,22.1,2022,11824034,13.4,70200,2302,0.48450469962525194,0.5154953012719315,5,3.9
2022-05-01,Oklahoma,64.28571428571429,25287,66.2,33.8,2022,4063882,15.6,65960,3505,0.3432598776726866,0.6567401234000951,5,3
2022-05-01,Oregon,60,30641,81,19,2022,4253653,12,90230,3567,0.5806443351917752,0.41935565955239734,5,3.8
2022-05-01,Pennsylvania,65.71428571428572,88898,78.7,21.3,2022,13017721,11.8,75070,2697,0.5273927480010191,0.47260724704854873,5,4.2
2022-05-01,Rhode Island,45.714285714285715,2136,96,4,2022,1103429,11.2,83860,4284,0.5936232285784836,0.40637675221910935,5,3.2
2022-05-01,South Carolina,57.89473684210527,29978,66.3,33.7,2022,5387830,14,64220,2704,0.40653921775089125,0.593460782578724,5,3.2
2022-05-01,South Dakota,56.578947368421055,5639,56.7,43.3,2022,918305,12.4,69850,3533,NA,NA,5,1.9
2022-05-01,Tennessee,67.10526315789474,61194,69.1,30.9,2022,7148304,13.3,67980,2666,0.40253318344468064,0.5974668197461771,5,3.3
2022-05-01,Texas,68.42105263157896,128523,84.7,15.3,2022,30727890,14,77600,1905,0.468626915008864,0.5313730854577494,5,3.8
2022-05-01,Utah,66.66666666666666,83437,90.6,9.4,2022,3443222,8.3,99610,4190,0.35557050772629234,0.644429492111763,5,2.3
2022-05-01,Vermont,63.1578947368421,2894,33.3,66.7,2022,648708,10.2,75060,4328,0.6815868241184072,0.3184131759897374,5,2.3
2022-05-01,Virginia,57.89473684210526,40599,74.3,25.7,2022,8734685,10.6,88550,4244,0.564250737809717,0.4357492622374527,5,2.5
2022-05-01,Washington,68.42105263157895,63908,84.1,15.9,2022,7857320,10,92980,2738,0.5837244138928785,0.4162755973139412,5,4
2022-05-01,West Virginia,72.22222222222223,13069,48.7,51.3,2022,1770495,17.4,54540,2478,0.4026719472886642,0.5973280559102826,5,3.9
2022-05-01,Wisconsin,61.111111111111114,43611,70.2,29.8,2022,5930405,10.8,76240,2669,NA,NA,5,2.8
2022-05-01,Wyoming,85.18518518518519,5684,64.8,35.2,2022,585067,11.2,76000,2391,0.28525645145856854,0.714743545829932,5,3.4
2022-06-01,Alabama,67.16417910447761,59049,59,41,2022,5076181,16.2,62290,2011,0.35022626419625486,0.6497737290937186,6,2.5
2022-06-01,Alaska,83.58208955223881,6821,66,34,2022,734442,10.8,93310,5034,NA,NA,6,4.1
2022-06-01,Arizona,83.58208955223881,47044,89.8,10.2,2022,7377566,12.5,76370,4287,0.5132988696683365,0.48670114644150314,6,3.7
2022-06-01,Arkansas,76.11940298507463,18337,56.2,43.8,2022,3047704,16.3,56120,2470,0.3387182598796798,0.6612817373876134,6,3.2
2022-06-01,California,54.8780487804878,123930,95,5,2022,39142414,12.2,88690,2037,0.6294498524125165,0.3705501550365395,6,4
2022-06-01,Colorado,64.6341463414634,45272,86.2,13.8,2022,5850935,9.5,93510,3940,0.5648036048360108,0.43519639265988236,6,2.9
2022-06-01,Connecticut,53.65853658536585,17258,88,12,2022,3617925,9.8,94340,4414,0.6199086990684598,0.3800913082037967,6,4
2022-06-01,Delaware,91.46341463414636,9891,83.3,16.7,2022,1020625,10,83960,4326,0.59630111664391,0.40369888836926954,6,4.1
2022-06-01,District of Columbia,68.42105263157895,928,100,0,2022,676725,14.2,105700,3237,NA,NA,6,4.4
2022-06-01,Florida,67.36842105263158,137336,91.2,8.8,2022,22379312,12.7,67960,2028,0.4617289692717865,0.5382710270875337,6,2.9
2022-06-01,Georgia,67.36842105263158,46597,75.1,24.9,2022,10931805,12.9,70420,3099,0.5012708607497217,0.49872913901328964,6,3.1
2022-06-01,Hawaii,53.68421052631579,1860,91.9,8.1,2022,1440359,10,94620,3859,0.6981304299405288,0.30186956921468927,6,3.3
2022-06-01,Idaho,91.54929577464787,20831,70.6,29.4,2022,1944299,10.5,75460,2763,0.3342346941553422,0.6657653047042286,6,2.8
2022-06-01,Illinois,54.92957746478873,315073,88.5,11.5,2022,12621821,11.9,81120,2459,0.538545155809333,0.4614548371963476,6,4.5
2022-06-01,Indiana,84.50704225352112,82538,72.4,27.6,2022,6844545,12.5,72810,2825,0.4224313371608863,0.5775686687323528,6,3
2022-06-01,Iowa,71.83098591549296,16595,64,36,2022,3202820,11,79350,3488,0.45047946985913756,0.5495205227340034,6,2.7
2022-06-01,Kansas,65.82278481012659,15830,71.4,28.6,2022,2937324,11.9,75950,3577,0.4093058712015996,0.5906941353740885,6,2.7
2022-06-01,Kentucky,73.41772151898735,338173,58.4,41.6,2022,4519233,16.3,58090,4222,0.3829373265629944,0.6170626610283216,6,4
2022-06-01,Louisiana,67.08860759493672,26521,73,27,2022,4593687,18.6,60640,2104,0.36936020356386756,0.630639801486899,6,3.6
2022-06-01,Maine,74.68354430379748,9676,38.7,61.3,2022,1390922,10.9,78150,3686,0.36572151869177744,0.6342784768083544,6,2.7
2022-06-01,Maryland,64.64646464646465,19042,87.2,12.8,2022,6192440,9.8,112500,5568,0.6612542432608838,0.338745748302993,6,3
2022-06-01,Massachusetts,50.505050505050505,18507,92,8,2022,7022468,10.4,97260,3411,0.6438834690665282,0.3561165419856375,6,3.6
2022-06-01,Michigan,62.62626262626263,64312,74.6,25.4,2022,10050877,13.3,71730,2905,0.5183542832325504,0.48164572067821243,6,4
2022-06-01,Minnesota,51.51515151515152,66708,73.3,26.7,2022,5721621,9.6,93980,4478,0.5592918256756076,0.4407081846582291,6,2.3
2022-06-01,Mississippi,69.11764705882354,20146,51.2,48.8,2022,2941939,19.2,50540,2523,0.41675250642088474,0.5832474906388008,6,3.7
2022-06-01,Missouri,75,40871,70.5,29.5,2022,6179414,13.1,74360,4197,0.4248632515455472,0.5751367496861776,6,2.3
2022-06-01,Montana,91.1764705882353,12242,55.9,44.1,2022,1122095,11.8,75870,2992,0.4725091815481126,0.5274908168146814,6,2.7
2022-06-01,Nebraska,60.294117647058826,5677,73.1,26.9,2022,1987864,11.1,81480,3273,0.36969198781350227,0.6303080036860056,6,2.1
2022-06-01,Nevada,68.42105263157896,15925,94.2,5.8,2022,3214363,12.6,75200,3695,0.5121424717864295,0.48785755596440056,6,5.1
2022-06-01,New Hampshire,75,11537,60.3,39.7,2022,1402199,7.4,88350,5774,0.5527373623130345,0.4472626462663189,6,2.4
2022-06-01,New Jersey,50,12962,94.7,5.3,2022,9379642,9.7,96010,3590,0.5606628880981991,0.4393371024435413,6,3.6
2022-06-01,New Mexico,82.89473684210527,14260,77.4,22.6,2022,2121164,17.3,58660,2441,0.5930259754150317,0.4069740368108299,6,3.9
2022-06-01,New York,54.8780487804878,48349,91.9,8.1,2022,19337367,14.2,78920,2089,0.6171689094713536,0.3828310977885957,6,4.2
2022-06-01,North Carolina,73.17073170731707,50992,66.1,33.9,2022,11106056,12.8,67660,3115,0.487122229385922,0.512877775084155,6,3.7
2022-06-01,North Dakota,69.51219512195122,5733,59.9,40.1,2022,781057,11.2,81840,4544,0.3550632600149614,0.6449367485528044,6,2
2022-06-01,Ohio,79.26829268292683,54522,77.9,22.1,2022,11824034,13.4,70200,2302,0.48450469962525194,0.5154953012719315,6,3.9
2022-06-01,Oklahoma,72.85714285714286,31123,66.2,33.8,2022,4063882,15.6,65960,3505,0.3432598776726866,0.6567401234000951,6,3
2022-06-01,Oregon,68.57142857142857,34771,81,19,2022,4253653,12,90230,3567,0.5806443351917752,0.41935565955239734,6,3.9
2022-06-01,Pennsylvania,71.42857142857143,104824,78.7,21.3,2022,13017721,11.8,75070,2697,0.5273927480010191,0.47260724704854873,6,4.2
2022-06-01,Rhode Island,70,2883,96,4,2022,1103429,11.2,83860,4284,0.5936232285784836,0.40637675221910935,6,3.2
2022-06-01,South Carolina,68.42105263157896,35719,66.3,33.7,2022,5387830,14,64220,2704,0.40653921775089125,0.593460782578724,6,3.2
2022-06-01,South Dakota,68.42105263157896,5999,56.7,43.3,2022,918305,12.4,69850,3533,NA,NA,6,1.9
2022-06-01,Tennessee,77.63157894736842,67036,69.1,30.9,2022,7148304,13.3,67980,2666,0.40253318344468064,0.5974668197461771,6,3.3
2022-06-01,Texas,73.6842105263158,150464,84.7,15.3,2022,30727890,14,77600,1905,0.468626915008864,0.5313730854577494,6,3.8
2022-06-01,Utah,73.68421052631578,87018,90.6,9.4,2022,3443222,8.3,99610,4190,0.35557050772629234,0.644429492111763,6,2.3
2022-06-01,Vermont,75.43859649122807,3570,33.3,66.7,2022,648708,10.2,75060,4328,0.6815868241184072,0.3184131759897374,6,2.3
2022-06-01,Virginia,64.91228070175438,47169,74.3,25.7,2022,8734685,10.6,88550,4244,0.564250737809717,0.4357492622374527,6,2.5
2022-06-01,Washington,75.43859649122807,80189,84.1,15.9,2022,7857320,10,92980,2738,0.5837244138928785,0.4162755973139412,6,4
2022-06-01,West Virginia,87.03703703703704,14473,48.7,51.3,2022,1770495,17.4,54540,2478,0.4026719472886642,0.5973280559102826,6,3.9
2022-06-01,Wisconsin,57.407407407407405,46961,70.2,29.8,2022,5930405,10.8,76240,2669,NA,NA,6,2.8
2022-06-01,Wyoming,92.5925925925926,6076,64.8,35.2,2022,585067,11.2,76000,2391,0.28525645145856854,0.714743545829932,6,3.4
